"id","o_tract","d_tract","time_start_hhmm","d_purpose","mode","count"
"666",53033001200,53033001200,8,4,1,2
"667",53033001200,53033001200,8,4,1,1
"668",53033001200,53033001200,8,4,1,2
"669",53033001200,53033001200,9,1,4,1
"670",53033001200,53033001200,10,3,1,3
"671",53033001200,53033001200,10,4,1,3
"672",53033001200,53033001200,10,4,4,1
"673",53033001200,53033001200,10,4,4,1
"674",53033001200,53033001200,10,4,1,1
"675",53033001200,53033001200,11,3,1,1
"676",53033001200,53033001200,11,3,4,1
"677",53033001200,53033001200,11,4,1,1
"678",53033001200,53033001200,11,4,4,1
"679",53033001200,53033001200,12,1,4,1
"680",53033001200,53033001200,12,3,1,1
"681",53033001200,53033001200,12,3,1,1
"682",53033001200,53033001200,12,4,1,1
"683",53033001200,53033001200,12,4,1,1
"684",53033001200,53033001200,13,3,1,1
"685",53033001200,53033001200,13,3,1,1
"686",53033001200,53033001200,13,3,1,1
"687",53033001200,53033001200,13,4,1,1
"688",53033001200,53033001200,13,4,4,1
"689",53033001200,53033001200,13,4,1,1
"690",53033001200,53033001200,13,4,4,1
"691",53033001200,53033001200,14,3,1,1
"692",53033001200,53033001200,14,3,4,1
"693",53033001200,53033001200,14,3,1,1
"694",53033001200,53033001200,14,4,1,1
"695",53033001200,53033001200,15,1,4,1
"696",53033001200,53033001200,15,3,4,1
"697",53033001200,53033001200,15,4,1,1
"698",53033001200,53033001200,16,1,1,1
"699",53033001200,53033001200,16,1,4,2
"700",53033001200,53033001200,16,2,4,1
"701",53033001200,53033001200,16,2,4,1
"702",53033001200,53033001200,16,3,1,2
"703",53033001200,53033001200,16,3,4,1
"704",53033001200,53033001200,16,3,1,1
"705",53033001200,53033001200,16,3,4,1
"706",53033001200,53033001200,16,4,4,1
"707",53033001200,53033001200,16,4,1,1
"708",53033001200,53033001200,17,1,1,1
"709",53033001200,53033001200,17,1,3,1
"710",53033001200,53033001200,17,3,1,1
"711",53033001200,53033001200,17,4,4,1
"712",53033001200,53033001200,17,4,1,1
"713",53033001200,53033001200,18,1,1,1
"714",53033001200,53033001200,18,1,1,3
"715",53033001200,53033001200,18,4,1,1
"716",53033001200,53033001200,18,4,1,1
"717",53033001200,53033001200,19,1,1,1
"718",53033001200,53033001200,19,3,1,1
"719",53033001200,53033001200,20,1,1,3
"720",53033001200,53033001200,20,3,1,1
"721",53033001200,53033001200,21,1,1,3
"722",53033001200,53033001300,11,4,1,1
"723",53033001200,53033001300,11,4,4,1
"724",53033001200,53033001300,11,4,1,1
"725",53033001200,53033001300,19,1,1,3
"726",53033001200,53033001300,22,1,1,1
"727",53033001200,53033001400,12,1,1,1
"728",53033001200,53033001400,13,4,1,1
"729",53033001200,53033001600,9,3,1,1
"730",53033001200,53033001600,10,1,1,2
"731",53033001200,53033001701,7,3,2,1
"732",53033001200,53033001701,10,3,1,1
"733",53033001200,53033001701,15,3,1,1
"734",53033001200,53033001701,18,1,1,1
"735",53033001200,53033001701,18,2,1,1
"736",53033001200,53033001701,18,3,1,1
"737",53033001200,53033001701,19,1,1,1
"738",53033001200,53033001800,2,1,1,1
"739",53033001200,53033001800,18,1,1,2
"740",53033001200,53033001800,19,4,1,2
"741",53033001200,53033001900,10,4,1,1
"742",53033001200,53033001900,10,4,4,1
"743",53033001200,53033001900,12,4,1,1
"744",53033001200,53033001900,13,1,1,1
"745",53033001200,53033001900,13,4,1,1
"746",53033001200,53033001900,14,1,1,2
"747",53033001200,53033001900,15,1,1,1
"748",53033001200,53033001900,15,4,1,1
"749",53033001200,53033001900,16,1,4,1
"750",53033001200,53033001900,18,1,1,2
"751",53033001200,53033001900,18,4,1,1
"752",53033001200,53033001900,18,4,1,1
"753",53033001200,53033002000,10,4,4,1
"754",53033001200,53033002000,16,4,4,1
"755",53033001200,53033002000,19,1,1,1
"756",53033001200,53033002000,19,4,1,1
"757",53033001200,53033002100,8,1,1,1
"758",53033001200,53033002100,14,4,1,1
"759",53033001200,53033002100,16,1,1,1
"760",53033001200,53033002100,16,1,1,2
"761",53033001200,53033002200,12,1,1,1
"762",53033001200,53033002200,13,1,1,1
"763",53033001200,53033002400,20,3,1,2
"764",53033001200,53033002600,19,3,1,1
"765",53033001200,53033002700,11,4,1,1
"766",53033001200,53033002700,13,4,1,1
"767",53033001200,53033002800,13,1,1,1
"768",53033001200,53033003000,15,1,1,1
"769",53033001200,53033003000,18,1,1,1
"770",53033001200,53033003200,16,1,3,1
"771",53033001200,53033003300,14,2,1,1
"772",53033001200,53033003300,16,1,1,1
"773",53033001200,53033003500,14,1,1,1
"774",53033001200,53033003600,9,1,1,1
"775",53033001200,53033003600,11,4,1,1
"776",53033001200,53033003600,15,1,1,1
"777",53033001200,53033003600,16,4,1,1
"778",53033001200,53033003800,9,4,1,2
"779",53033001200,53033003800,13,4,1,2
"780",53033001200,53033004100,8,2,1,1
"781",53033001200,53033004100,10,2,1,1
"782",53033001200,53033004100,13,2,1,1
"783",53033001200,53033004100,15,1,1,1
"784",53033001200,53033004100,15,1,1,2
"785",53033001200,53033004200,11,4,1,1
"786",53033001200,53033004302,19,1,1,2
"787",53033001200,53033004400,11,1,1,1
"788",53033001200,53033004400,11,4,1,2
"789",53033001200,53033004400,14,3,1,1
"790",53033001200,53033004500,11,1,1,1
"791",53033001200,53033004500,19,1,1,1
"792",53033001200,53033004600,18,1,1,1
"793",53033001200,53033004600,19,1,1,2
"794",53033001200,53033004600,19,4,1,1
"795",53033001200,53033004700,10,3,1,1
"796",53033001200,53033004700,10,3,3,1
"797",53033001200,53033004700,18,1,1,1
"798",53033001200,53033005000,17,1,1,1
"799",53033001200,53033005000,18,4,1,1
"800",53033001200,53033005100,21,4,1,1
"801",53033001200,53033005200,13,2,1,1
"802",53033001200,53033005301,21,1,1,1
"803",53033001200,53033005302,7,2,3,1
"804",53033001200,53033005302,11,2,3,1
"805",53033001200,53033006100,18,1,1,1
"806",53033001200,53033006600,8,2,1,1
"807",53033001200,53033006600,8,2,1,1
"808",53033001200,53033006600,8,4,1,1
"809",53033001200,53033006700,12,1,1,2
"810",53033001200,53033006700,13,1,1,1
"811",53033001200,53033006800,11,3,1,1
"812",53033001200,53033006800,11,4,1,1
"813",53033001200,53033007000,21,1,1,1
"814",53033001200,53033007100,8,2,3,1
"815",53033001200,53033007100,10,2,1,1
"816",53033001200,53033007100,10,2,3,1
"817",53033001200,53033007100,10,4,1,1
"818",53033001200,53033007100,18,4,1,1
"819",53033001200,53033007200,16,3,1,1
"820",53033001200,53033007200,17,1,1,2
"821",53033001200,53033007200,17,4,1,1
"822",53033001200,53033007600,15,1,1,1
"823",53033001200,53033008100,4,2,3,1
"824",53033001200,53033008100,7,2,3,1
"825",53033001200,53033008100,13,3,3,1
"826",53033001200,53033008200,8,2,1,1
"827",53033001200,53033008200,8,4,1,2
"828",53033001200,53033008200,12,3,1,1
"829",53033001200,53033008300,6,2,3,1
"830",53033001200,53033008500,22,1,1,1
"831",53033001200,53033009100,9,2,1,1
"832",53033001200,53033009100,13,2,3,1
"833",53033001200,53033009200,21,1,1,2
"834",53033001200,53033009300,8,2,3,1
"835",53033001200,53033009300,14,2,1,1
"836",53033001200,53033010001,5,2,1,1
"837",53033001200,53033010100,18,1,1,1
"838",53033001200,53033010500,23,1,3,1
"839",53033001300,53033000200,13,3,1,1
"840",53033001300,53033000200,15,1,1,1
"841",53033001300,53033000401,12,3,1,2
"842",53033001300,53033000401,18,4,1,2
"843",53033001300,53033000402,7,4,1,2
"844",53033001300,53033000600,6,2,1,1
"845",53033001300,53033000600,6,4,1,1
"846",53033001300,53033000600,11,1,1,1
"847",53033001300,53033000600,18,4,1,3
"848",53033001300,53033000600,20,1,1,1
"849",53033001300,53033001200,9,4,4,2
"850",53033001300,53033001200,11,1,4,1
"851",53033001300,53033001200,12,1,1,1
"852",53033001300,53033001200,13,3,1,1
"853",53033001300,53033001200,17,2,1,1
"854",53033001300,53033001200,18,1,1,1
"855",53033001300,53033001300,0,1,4,2
"856",53033001300,53033001300,8,1,4,2
"857",53033001300,53033001300,8,4,1,1
"858",53033001300,53033001300,8,4,4,2
"859",53033001300,53033001300,12,1,1,1
"860",53033001300,53033001300,13,4,4,1
"861",53033001300,53033001300,15,1,1,1
"862",53033001300,53033001300,15,4,1,1
"863",53033001300,53033001300,17,4,1,1
"864",53033001300,53033001300,18,1,1,1
"865",53033001300,53033001300,18,1,1,1
"866",53033001300,53033001300,18,4,1,1
"867",53033001300,53033001300,23,4,4,2
"868",53033001300,53033001600,21,1,1,1
"869",53033001300,53033001701,11,2,1,1
"870",53033001300,53033001701,15,3,1,3
"871",53033001300,53033001800,12,2,1,1
"872",53033001300,53033001800,18,1,1,2
"873",53033001300,53033001800,19,1,4,1
"874",53033001300,53033001900,13,2,4,1
"875",53033001300,53033002100,7,2,1,1
"876",53033001300,53033002100,12,2,1,1
"877",53033001300,53033002200,7,2,1,1
"878",53033001300,53033002700,8,2,1,1
"879",53033001300,53033002700,13,2,2,1
"880",53033001300,53033002700,16,2,4,1
"881",53033001300,53033002900,15,1,1,2
"882",53033001300,53033003100,8,1,1,2
"883",53033001300,53033003100,12,2,3,1
"884",53033001300,53033003100,19,4,1,2
"885",53033001300,53033003500,15,4,1,2
"886",53033001300,53033003600,16,4,4,1
"887",53033001300,53033004600,14,4,1,1
"888",53033001300,53033005000,16,2,1,1
"889",53033001300,53033005200,21,4,1,2
"890",53033001300,53033005302,8,2,5,1
"891",53033001300,53033005302,8,2,2,1
"892",53033001300,53033005302,9,2,2,1
"893",53033001300,53033005302,16,4,1,1
"894",53033001300,53033005400,12,2,1,1
"895",53033001300,53033006600,18,1,1,1
"896",53033001300,53033006700,21,1,1,2
"897",53033001300,53033007200,8,2,1,1
"898",53033001300,53033007300,7,2,1,1
"899",53033001300,53033007300,10,2,1,1
"900",53033001300,53033007300,10,4,1,1
"901",53033001300,53033007402,5,2,3,1
"902",53033001300,53033007402,10,4,1,1
"903",53033001300,53033007500,13,2,1,1
"904",53033001300,53033007600,7,2,1,1
"905",53033001300,53033008001,18,4,3,2
"906",53033001300,53033008100,8,2,3,1
"907",53033001300,53033008100,13,3,3,1
"908",53033001300,53033008200,6,2,3,1
"909",53033001300,53033008200,8,2,3,1
"910",53033001300,53033009300,17,4,1,1
"911",53033001300,53033010001,7,2,1,1
"912",53033001300,53033010001,19,4,1,1
"913",53033001400,53033000401,7,2,1,1
"914",53033001400,53033000402,8,4,4,2
"915",53033001400,53033000402,13,1,1,1
"916",53033001400,53033000402,14,4,4,1
"917",53033001400,53033000402,15,1,1,1
"918",53033001400,53033000402,19,4,1,2
"919",53033001400,53033000500,16,4,4,1
"920",53033001400,53033000600,7,4,1,2
"921",53033001400,53033000600,11,1,1,3
"922",53033001400,53033001200,11,3,1,1
"923",53033001400,53033001400,11,4,4,1
"924",53033001400,53033001400,18,1,1,1
"925",53033001400,53033001600,12,4,4,1
"926",53033001400,53033001600,13,3,1,1
"927",53033001400,53033001600,13,4,4,1
"928",53033001400,53033001600,16,1,1,1
"929",53033001400,53033001600,20,1,4,1
"930",53033001400,53033001701,16,3,1,1
"931",53033001400,53033001702,11,1,4,1
"932",53033001400,53033001702,13,1,1,1
"933",53033001400,53033001702,14,1,1,2
"934",53033001400,53033001702,22,1,4,1
"935",53033001400,53033001900,8,4,1,1
"936",53033001400,53033002000,9,1,1,1
"937",53033001400,53033002000,13,1,1,2
"938",53033001400,53033002900,18,4,1,1
"939",53033001400,53033003000,6,4,1,1
"940",53033001400,53033003000,9,4,2,1
"941",53033001400,53033003000,17,1,1,1
"942",53033001400,53033003100,15,4,1,1
"943",53033001400,53033003100,19,1,1,1
"944",53033001400,53033004100,15,2,1,1
"945",53033001400,53033004700,12,1,2,1
"946",53033001400,53033004700,13,2,1,1
"947",53033001400,53033004700,15,1,1,1
"948",53033001400,53033004700,17,4,1,1
"949",53033001400,53033004700,19,1,1,1
"950",53033001400,53033004900,6,2,1,1
"951",53033001400,53033005302,6,2,1,1
"952",53033001400,53033005900,12,2,1,1
"953",53033001400,53033005900,15,4,1,1
"954",53033001400,53033006100,7,2,1,1
"955",53033001400,53033006600,8,2,1,1
"956",53033001400,53033007300,8,2,1,1
"957",53033001400,53033008001,21,1,1,1
"958",53033001400,53033008100,11,3,3,1
"959",53033001400,53033008500,14,1,1,2
"960",53033001500,53033003100,16,4,1,1
"961",53033001500,53033007000,19,1,1,1
"962",53033001500,53033008200,7,2,3,1
"963",53033001600,53033000401,14,1,1,1
"964",53033001600,53033000401,19,1,1,1
"965",53033001600,53033000600,6,2,1,1
"966",53033001600,53033000600,17,1,1,1
"967",53033001600,53033001200,10,3,1,2
"968",53033001600,53033001200,17,1,1,1
"969",53033001600,53033001400,12,1,4,1
"970",53033001600,53033001400,13,2,1,1
"971",53033001600,53033001400,18,3,1,1
"972",53033001600,53033001400,18,4,4,1
"973",53033001600,53033001600,8,3,1,1
"974",53033001600,53033001600,8,3,1,1
"975",53033001600,53033001600,8,4,1,2
"976",53033001600,53033001600,9,4,1,1
"977",53033001600,53033001600,10,4,4,2
"978",53033001600,53033001600,11,1,4,2
"979",53033001600,53033001600,11,3,1,1
"980",53033001600,53033001600,12,1,1,1
"981",53033001600,53033001600,12,3,4,1
"982",53033001600,53033001600,12,4,1,1
"983",53033001600,53033001600,12,4,1,1
"984",53033001600,53033001600,16,3,1,1
"985",53033001600,53033001600,17,1,1,1
"986",53033001600,53033001600,17,4,1,1
"987",53033001600,53033001600,17,4,1,1
"988",53033001600,53033001600,18,1,4,1
"989",53033001600,53033001600,18,4,4,1
"990",53033001600,53033001701,18,4,1,1
"991",53033001600,53033001702,10,3,2,1
"992",53033001600,53033001702,17,4,1,1
"993",53033001600,53033001702,18,1,1,1
"994",53033001600,53033001702,19,4,1,1
"995",53033001600,53033001800,13,1,3,2
"996",53033001600,53033001800,16,1,1,1
"997",53033001600,53033002100,8,2,1,1
"998",53033001600,53033002800,18,1,1,2
"999",53033001600,53033002800,20,4,1,1
"1000",53033001600,53033002900,15,1,1,2
"1001",53033001600,53033003000,13,1,4,1
"1002",53033001600,53033003100,16,1,1,2
"1003",53033001600,53033003200,12,4,1,1
"1004",53033001600,53033003200,16,4,4,1
"1005",53033001600,53033003200,18,4,1,3
"1006",53033001600,53033003200,19,3,1,1
"1007",53033001600,53033003300,6,1,1,1
"1008",53033001600,53033003300,17,4,1,1
"1009",53033001600,53033003400,18,3,1,1
"1010",53033001600,53033004600,14,4,1,2
"1011",53033001600,53033004700,9,4,1,2
"1012",53033001600,53033004700,9,4,1,1
"1013",53033001600,53033004700,13,3,3,1
"1014",53033001600,53033004700,14,3,1,1
"1015",53033001600,53033004700,15,3,3,2
"1016",53033001600,53033004700,16,4,1,2
"1017",53033001600,53033004700,19,3,1,1
"1018",53033001600,53033004900,8,2,2,1
"1019",53033001600,53033005302,6,2,1,1
"1020",53033001600,53033005400,9,1,1,1
"1021",53033001600,53033005802,10,3,1,2
"1022",53033001600,53033005802,14,1,3,1
"1023",53033001600,53033007000,12,1,1,1
"1024",53033001600,53033007100,7,2,3,1
"1025",53033001600,53033007100,15,1,1,2
"1026",53033001600,53033007300,6,2,2,1
"1027",53033001600,53033008001,9,4,1,1
"1028",53033001600,53033008200,10,3,1,1
"1029",53033001701,53033000100,20,4,1,1
"1030",53033001701,53033000401,15,1,1,1
"1031",53033001701,53033000401,16,1,1,1
"1032",53033001701,53033000402,11,1,1,2
"1033",53033001701,53033000600,14,2,2,1
"1034",53033001701,53033001200,17,4,1,1
"1035",53033001701,53033001200,22,4,1,1
"1036",53033001701,53033001600,16,3,1,1
"1037",53033001701,53033001600,20,1,1,1
"1038",53033001701,53033001701,7,4,4,1
"1039",53033001701,53033001701,10,4,1,1
"1040",53033001701,53033001701,12,3,4,2
"1041",53033001701,53033001701,16,3,1,1
"1042",53033001701,53033001701,16,3,1,1
"1043",53033001701,53033001701,17,1,1,1
"1044",53033001701,53033001701,17,3,4,1
"1045",53033001701,53033001701,17,4,4,1
"1046",53033001701,53033001701,18,1,2,1
"1047",53033001701,53033001701,18,1,4,2
"1048",53033001701,53033001701,18,3,2,1
"1049",53033001701,53033001701,18,3,1,1
"1050",53033001701,53033001701,18,4,4,1
"1051",53033001701,53033001701,20,1,4,1
"1052",53033001701,53033001701,22,1,1,1
"1053",53033001701,53033001702,10,1,4,1
"1054",53033001701,53033001702,17,4,4,1
"1055",53033001701,53033001702,19,1,1,1
"1056",53033001701,53033001702,19,4,2,2
"1057",53033001701,53033001800,12,1,1,1
"1058",53033001701,53033001800,12,1,4,2
"1059",53033001701,53033001800,19,1,1,1
"1060",53033001701,53033001800,20,1,2,1
"1061",53033001701,53033001900,7,4,1,1
"1062",53033001701,53033001900,8,4,1,1
"1063",53033001701,53033001900,8,4,1,1
"1064",53033001701,53033001900,10,4,1,1
"1065",53033001701,53033001900,18,4,1,1
"1066",53033001701,53033001900,22,1,1,1
"1067",53033001701,53033002600,10,1,2,1
"1068",53033001701,53033002700,9,4,1,1
"1069",53033001701,53033002800,10,1,1,1
"1070",53033001701,53033002800,15,4,4,1
"1071",53033001701,53033002800,16,4,4,1
"1072",53033001701,53033002800,16,4,4,1
"1073",53033001701,53033002800,19,4,1,1
"1074",53033001701,53033002800,19,4,4,1
"1075",53033001701,53033002900,15,2,1,1
"1076",53033001701,53033002900,15,4,1,3
"1077",53033001701,53033002900,17,4,1,1
"1078",53033001701,53033002900,19,3,1,1
"1079",53033001701,53033002900,21,1,1,2
"1080",53033001701,53033002900,21,1,4,1
"1081",53033001701,53033003000,11,4,1,1
"1082",53033001701,53033003000,12,1,1,1
"1083",53033001701,53033003000,12,2,1,1
"1084",53033001701,53033003400,19,1,1,1
"1085",53033001701,53033003500,13,1,1,1
"1086",53033001701,53033003500,19,4,4,1
"1087",53033001701,53033003500,20,1,3,1
"1088",53033001701,53033003500,20,4,1,1
"1089",53033001701,53033003600,5,2,1,1
"1090",53033001701,53033003600,7,4,1,1
"1091",53033001701,53033003600,10,4,1,1
"1092",53033001701,53033003600,16,1,1,1
"1093",53033001701,53033003600,17,4,1,1
"1094",53033001701,53033004200,15,2,1,1
"1095",53033001701,53033004301,21,1,1,1
"1096",53033001701,53033004400,7,1,1,1
"1097",53033001701,53033004400,9,2,1,1
"1098",53033001701,53033004500,13,1,1,1
"1099",53033001701,53033004700,7,4,1,1
"1100",53033001701,53033004700,20,4,1,1
"1101",53033001701,53033004900,10,1,3,1
"1102",53033001701,53033004900,16,1,1,2
"1103",53033001701,53033005000,18,1,1,1
"1104",53033001701,53033005200,12,4,1,1
"1105",53033001701,53033005301,12,2,1,1
"1106",53033001701,53033005302,6,2,2,1
"1107",53033001701,53033005302,7,2,3,1
"1108",53033001701,53033005302,8,4,1,1
"1109",53033001701,53033005302,8,4,1,1
"1110",53033001701,53033005400,8,2,1,1
"1111",53033001701,53033005801,9,2,3,1
"1112",53033001701,53033006100,6,2,1,1
"1113",53033001701,53033006500,17,4,1,1
"1114",53033001701,53033007200,5,2,3,1
"1115",53033001701,53033007200,7,2,3,2
"1116",53033001701,53033007300,7,2,3,1
"1117",53033001701,53033007300,20,4,1,1
"1118",53033001701,53033008001,7,2,3,1
"1119",53033001701,53033008100,8,2,1,1
"1120",53033001701,53033008100,8,2,2,1
"1121",53033001701,53033008400,9,2,1,1
"1122",53033001701,53033008500,13,4,1,1
"1123",53033001701,53033009300,6,2,2,1
"1124",53033001701,53033009900,19,4,1,1
"1125",53033001701,53033010900,6,2,1,1
"1126",53033001701,53033011200,6,2,1,1
"1127",53033001702,53033000600,8,4,1,1
"1128",53033001702,53033001300,18,4,1,2
"1129",53033001702,53033001400,10,1,2,1
"1130",53033001702,53033001400,10,4,4,1
"1131",53033001702,53033001400,12,4,1,1
"1132",53033001702,53033001400,22,4,4,1
"1133",53033001702,53033001600,17,3,1,1
"1134",53033001702,53033001701,9,3,4,1
"1135",53033001702,53033001701,17,1,4,1
"1136",53033001702,53033001701,20,1,2,2
"1137",53033001702,53033001800,20,1,1,1
"1138",53033001702,53033002800,12,4,4,1
"1139",53033001702,53033002900,14,3,1,1
"1140",53033001702,53033002900,16,1,4,3
"1141",53033001702,53033002900,20,3,4,1
"1142",53033001702,53033003000,8,4,1,2
"1143",53033001702,53033003000,8,4,5,1
"1144",53033001702,53033003000,8,4,1,1
"1145",53033001702,53033003000,14,4,1,1
"1146",53033001702,53033003300,7,4,5,1
"1147",53033001702,53033003300,13,4,1,1
"1148",53033001702,53033003400,10,2,4,1
"1149",53033001702,53033003500,17,4,4,1
"1150",53033001702,53033004100,6,2,1,1
"1151",53033001702,53033004700,14,4,1,1
"1152",53033001702,53033004800,8,4,1,1
"1153",53033001702,53033004800,17,4,1,1
"1154",53033001702,53033005000,7,2,2,1
"1155",53033001702,53033005700,21,1,1,1
"1156",53033001702,53033006000,8,4,1,1
"1157",53033001702,53033006000,8,4,1,1
"1158",53033001702,53033007200,7,2,1,1
"1159",53033001702,53033007200,14,4,3,1
